cve_id,published,last_modified,vuln_status,cwe_id,nvd_extracted_at_utc,cvss_version,cvss_source,base_score,severity,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,vendor_project,product,vulnerability_name,date_added,short_description,required_action,due_date,known_ransomware_campaign_use,notes,kev_extracted_at_utc,in_kev,days_to_kev
CVE-2024-53875,2025-02-25 21:15:16.677000+00:00,2026-06-17 08:09:27.480000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,psirt@nvidia.com,3.3,LOW,LOCAL,LOW,NONE,REQUIRED,NONE,NONE,LOW,,,,,,,,,,,0,
CVE-2024-53877,2025-02-25 21:15:16.980000+00:00,2026-06-17 08:09:27.703000+00:00,Analyzed,CWE-476,2026-09-10T23:40:04.178604Z,3.1,psirt@nvidia.com,3.3,LOW,LOCAL,LOW,NONE,REQUIRED,NONE,NONE,LOW,,,,,,,,,,,0,
CVE-2025-25514,2025-02-25 22:15:23.900000+00:00,2026-06-17 09:00:51.277000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-25516,2025-02-25 22:15:24.067000+00:00,2026-06-17 09:00:51.570000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-30150,2025-02-25 23:15:10.753000+00:00,2026-06-17 07:26:22.220000+00:00,Analyzed,CWE-918,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,NONE,HIGH,,,,,,,,,,,0,
CVE-2021-47633,2025-02-26 06:37:05.060000+00:00,2026-06-17 04:18:11.930000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.1,HIGH,LOCAL,LOW,LOW,NONE,HIGH,NONE,HIGH,,,,,,,,,,,0,
CVE-2021-47646,2025-02-26 06:37:06.390000+00:00,2026-08-11 03:17:33.693000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,416baaa9-dc9f-4396-8d5f-8c081fb06d67,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2022-49045,2025-02-26 07:00:41.790000+00:00,2025-03-02 15:15:11.130000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2022-49073,2025-02-26 07:00:44.647000+00:00,2026-08-04 10:17:33.230000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2022-49090,2025-02-26 07:00:46.337000+00:00,2026-06-17 05:17:03.140000+00:00,Analyzed,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49113,2025-02-26 07:00:48.677000+00:00,2026-06-17 05:17:06.897000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49139,2025-02-26 07:00:51.133000+00:00,2026-06-17 05:17:11.753000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49154,2025-02-26 07:00:52.627000+00:00,2026-08-04 10:17:36.600000+00:00,Modified,CWE-617,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49162,2025-02-26 07:00:53.373000+00:00,2026-08-04 10:17:37.010000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49165,2025-02-26 07:00:53.653000+00:00,2026-06-17 05:17:15.473000+00:00,Analyzed,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49166,2025-02-26 07:00:53.743000+00:00,2026-06-17 05:17:15.590000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49187,2025-02-26 07:00:55.803000+00:00,2026-06-17 05:17:19.960000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49191,2025-02-26 07:00:56.183000+00:00,2026-06-17 05:17:20.523000+00:00,Analyzed,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49195,2025-02-26 07:00:56.580000+00:00,2026-06-17 05:17:21.077000+00:00,Analyzed,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49198,2025-02-26 07:00:56.880000+00:00,2026-06-17 05:17:21.603000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49209,2025-02-26 07:00:58.007000+00:00,2026-06-17 05:17:23.377000+00:00,Modified,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49214,2025-02-26 07:00:58.490000+00:00,2026-06-17 05:17:24.400000+00:00,Analyzed,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49229,2025-02-26 07:00:59.943000+00:00,2026-06-17 05:17:26.960000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49247,2025-02-26 07:01:01.623000+00:00,2026-06-17 05:17:30.260000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49261,2025-02-26 07:01:03.057000+00:00,2026-08-04 10:17:41.603000+00:00,Modified,CWE-125,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2022-49301,2025-02-26 07:01:06.923000+00:00,2026-06-17 05:17:38.917000+00:00,Modified,CWE-908,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49318,2025-02-26 07:01:08.660000+00:00,2026-08-15 13:17:18.803000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49323,2025-02-26 07:01:09.130000+00:00,2026-06-17 05:17:42.990000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49343,2025-02-26 07:01:11.040000+00:00,2026-08-04 10:17:45.233000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49365,2025-02-26 07:01:13.140000+00:00,2026-06-17 05:17:50.187000+00:00,Modified,CWE-193,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49387,2025-02-26 07:01:15.343000+00:00,2026-06-17 05:17:54.253000+00:00,Modified,CWE-190,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49411,2025-02-26 07:01:17.613000+00:00,2026-06-17 05:17:58.397000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2022-49414,2025-02-26 07:01:17.890000+00:00,2026-06-17 05:17:58.980000+00:00,Modified,CWE-362,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.7,MEDIUM,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49415,2025-02-26 07:01:17.987000+00:00,2026-06-17 05:17:59.413000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49436,2025-02-26 07:01:20.057000+00:00,2026-06-17 05:18:02.613000+00:00,Analyzed,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49455,2025-02-26 07:01:21.857000+00:00,2026-06-17 05:18:06.070000+00:00,Modified,CWE-415,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2022-49470,2025-02-26 07:01:23.240000+00:00,2026-08-04 10:17:48.903000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,416baaa9-dc9f-4396-8d5f-8c081fb06d67,8.8,HIGH,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2022-49522,2025-02-26 07:01:28.210000+00:00,2026-06-17 05:18:18.853000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49526,2025-02-26 07:01:28.593000+00:00,2026-06-17 05:18:19.660000+00:00,Analyzed,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49528,2025-02-26 07:01:28.780000+00:00,2026-08-15 13:17:25.510000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49533,2025-02-26 07:01:29.293000+00:00,2026-08-04 10:17:50.480000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49550,2025-02-26 07:01:30.863000+00:00,2026-06-17 05:18:25.267000+00:00,Modified,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49552,2025-02-26 07:01:31.040000+00:00,2026-06-17 05:18:25.827000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49557,2025-02-26 07:01:31.503000+00:00,2026-08-04 10:17:51.440000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49570,2025-02-26 07:01:32.693000+00:00,2026-06-17 05:18:28.877000+00:00,Modified,CWE-190,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49573,2025-02-26 07:01:32.970000+00:00,2026-06-17 05:18:29.457000+00:00,Modified,CWE-362,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.7,MEDIUM,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49609,2025-02-26 07:01:36.363000+00:00,2026-06-17 05:18:37.200000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49619,2025-02-26 07:01:37.290000+00:00,2026-06-17 05:18:38.733000+00:00,Modified,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49628,2025-02-26 07:01:38.117000+00:00,2026-06-17 05:18:40.490000+00:00,Analyzed,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49633,2025-02-26 07:01:38.560000+00:00,2026-06-17 05:18:41.630000+00:00,Modified,CWE-362,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.7,MEDIUM,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49649,2025-02-26 07:01:40.050000+00:00,2026-06-17 05:18:44.933000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49657,2025-02-26 07:01:40.777000+00:00,2026-06-17 05:18:46.310000+00:00,Modified,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49664,2025-02-26 07:01:41.420000+00:00,2026-08-04 10:17:53.217000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49665,2025-02-26 07:01:41.513000+00:00,2026-06-17 05:18:47.447000+00:00,Analyzed,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49682,2025-02-26 07:01:43.063000+00:00,2026-06-17 05:18:50.910000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49692,2025-02-26 07:01:43.990000+00:00,2026-06-17 05:18:52.500000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49710,2025-02-26 07:01:46.800000+00:00,2026-06-17 05:18:55.957000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49716,2025-02-26 07:01:47.350000+00:00,2026-06-17 05:18:57.010000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49728,2025-02-26 07:01:48.433000+00:00,2026-06-17 05:18:59.157000+00:00,Modified,CWE-190,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49729,2025-02-26 07:01:48.523000+00:00,2026-06-17 05:18:59.300000+00:00,Modified,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2022-49731,2025-02-26 07:01:48.710000+00:00,2026-06-17 05:18:59.550000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-13629,2025-02-26 13:15:37.247000+00:00,2026-06-17 07:02:24.503000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13669,2025-02-26 13:15:37.833000+00:00,2026-06-17 07:02:29.990000+00:00,Modified,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-47053,2025-02-26 13:15:40.090000+00:00,2026-06-17 07:56:27.593000+00:00,Analyzed,CWE-285,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.7,HIGH,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-25799,2025-02-26 15:15:27.870000+00:00,2026-07-05 01:21:32.740000+00:00,Modified,CWE-552,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.0,MEDIUM,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,NONE,,,,,,,,,,,0,
CVE-2024-57987,2025-02-27 02:15:12.700000+00:00,2026-06-17 08:14:23.150000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-57990,2025-02-27 02:15:13.010000+00:00,2026-06-17 08:14:23.597000+00:00,Modified,CWE-193,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21715,2025-02-27 02:15:15.167000+00:00,2026-06-17 08:44:05.900000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21724,2025-02-27 02:15:16.113000+00:00,2026-06-17 08:44:07.600000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21740,2025-02-27 03:15:14.630000+00:00,2025-03-27 14:15:22.250000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2025-21750,2025-02-27 03:15:15.647000+00:00,2026-06-17 08:44:11.167000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21753,2025-02-27 03:15:15.950000+00:00,2026-06-17 08:44:11.563000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21756,2025-02-27 03:15:16.250000+00:00,2026-06-17 08:44:11.970000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,416baaa9-dc9f-4396-8d5f-8c081fb06d67,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21777,2025-02-27 03:15:18.377000+00:00,2026-06-17 08:44:15.287000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21778,2025-02-27 03:15:18.533000+00:00,2026-07-30 06:21:30.240000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21783,2025-02-27 03:15:19.150000+00:00,2026-06-17 08:44:16.063000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21793,2025-02-27 03:15:20.190000+00:00,2026-06-17 08:44:17.627000+00:00,Modified,CWE-369,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-1690,2025-02-27 09:15:10.697000+00:00,2026-06-17 08:39:36.450000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13734,2025-02-27 10:15:09.980000+00:00,2026-06-17 07:02:38.230000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-56812,2025-02-27 15:15:40.200000+00:00,2026-06-17 08:13:01.247000+00:00,Analyzed,CWE-209,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-25329,2025-02-27 17:15:16.773000+00:00,2026-06-17 09:00:40.140000+00:00,Deferred,CWE-84,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-21800,2025-02-27 20:16:02.660000+00:00,2026-06-17 08:44:18.730000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21802,2025-02-27 20:16:02.847000+00:00,2026-07-14 13:17:24.220000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21821,2025-02-27 20:16:04.613000+00:00,2026-06-17 08:44:22.720000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-41340,2025-02-27 21:15:36.923000+00:00,2026-07-05 01:20:16.260000+00:00,Modified,CWE-434,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,8.4,HIGH,LOCAL,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-25728,2025-02-28 00:15:36.680000+00:00,2026-06-17 09:01:02.950000+00:00,Deferred,CWE-319,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.5,MEDIUM,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-1570,2025-02-28 09:15:12.203000+00:00,2026-06-17 08:39:23.027000+00:00,Analyzed,CWE-640,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-24316,2025-02-28 17:15:16.790000+00:00,2026-06-17 08:58:32.877000+00:00,Deferred,CWE-213,2026-09-10T23:40:04.178604Z,4.0,ics-cert@hq.dhs.gov,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-26466,2025-02-28 22:15:40.080000+00:00,2026-06-30 01:16:23.823000+00:00,Modified,CWE-770,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.9,MEDIUM,NETWORK,HIGH,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-13559,2025-03-01 05:15:14.700000+00:00,2026-06-17 07:02:15.610000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,6.4,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13611,2025-03-01 09:15:09.220000+00:00,2026-06-17 07:02:22.120000+00:00,Analyzed,CWE-200,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-13546,2025-03-01 10:15:10.207000+00:00,2026-06-17 07:02:14.083000+00:00,Deferred,CWE-200,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2025-1404,2025-03-01 12:15:34.310000+00:00,2026-06-17 08:39:04.620000+00:00,Deferred,CWE-862,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
